code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,Cluster
1560451,AHMED HASAN,Male,Athlete,IRQ,Iraq,Iraq,180,0.0,['Football'],['Men'],24-09-2001,Athlete,National: Radhi Shenaishil (IRQ),,,1
1560538,BETTO A,Female,Athlete,ITA,Italy,Italy,0,0.0,['Triathlon'],"[""Women's Individual""]",10-12-1987,Police athlete,Personal: Alessandro Bottoni (ITA),,,0
1560539,SEREGNI B,Female,Athlete,ITA,Italy,Italy,0,0.0,['Triathlon'],"[""Women's Individual""]",22-03-2000,Athlete,Sinone Diamantini (ITA),,,0
1560540,STEINHAUSER V,Female,Athlete,ITA,Italy,Italy,0,0.0,['Triathlon'],"[""Women's Individual""]",14-10-1994,Athlete,Personal: Simone Mantolini (ITA),,,0
1560544,POZZATTI G,Male,Athlete,ITA,Italy,Italy,0,0.0,['Triathlon'],"[""Men's Individual""]",22-07-1993,"Athlete, engineer",Personal: Andrea D'Aquino (ITA),,,0
1560546,CROCIANI A,Male,Athlete,ITA,Italy,Italy,0,0.0,['Triathlon'],"[""Men's Individual""]",19-11-2001,Athlete,Personal: Massimo Strada (ITA),,,0
1560668,STRAKA E,Female,Athlete,AUT,Austria,Austria,0,0.0,['Archery'],"[""Women's Individual""]",29-08-1999,"Athlete, sport soldier",National: Andrea Raigel (AUT),,,0
1560669,DUDOVA BZ,Female,Athlete,BUL,Bulgaria,Bulgaria,0,0.0,['Wrestling'],"[""Women's Freestyle 62kg""]",01-08-1997,,,,,0
1560673,PILZ J,Female,Athlete,AUT,Austria,Austria,165,0.0,['Sport Climbing'],"[""Women's Boulder & Lead""]",22-11-1996,Athlete,,,,1
1560677,SCHUBERT J,Male,Athlete,AUT,Austria,Austria,175,0.0,['Sport Climbing'],"[""Men's Boulder & Lead""]",31-12-1990,Army athlete,,,,1
1560680,FILIMON CV,Male,Athlete,AUT,Austria,Austria,190,0.0,['Badminton'],"[""Men's Singles""]",14-02-1998,Athlete,Peter Zauner,,,1
1560689,ABUSHARIB S,Male,Athlete,QAT,Qatar,Qatar,0,0.0,['Shooting'],['Trap Men'],31-08-1983,,National: Michael Diamond (AUS),,,0
1560690,AL-ATHBA RS,Male,Athlete,QAT,Qatar,Qatar,0,0.0,['Shooting'],['Skeet Men'],18-10-1987,Athlete,He is self coached,,,0
1560705,HASHIMI Y,Female,Athlete,AFG,Afghanistan,Afghanistan,0,0.0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",08-07-2000,Athlete,,,,0
1560712,YANEVA YV,Female,Athlete,BUL,Bulgaria,Bulgaria,0,0.0,['Wrestling'],"[""Women's Freestyle 76kg""]",02-08-1998,,,,,0
1560759,VILLA G,Female,Athlete,ITA,Italy,Italy,0,0.0,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",23-02-2003,Armed forces athlete,"National/personal: Enrico Casella (ITA).<br>Personal: Marco Campodonico (ITA), Monica Bergamelli (ITA)",,,0
1560760,IORIO E,Female,Athlete,ITA,Italy,Italy,0,0.0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",21-03-2003,Armed forces athlete,"National/personal: Enrico Casella (ITA).<br>Personal: Marco Campodonico (ITA), Monica Bergamelli (ITA)","Her parents. ""Over the course of my career I have matured and changed my way of seeing things, but I have also gone through many dark moments in which I struggled to see the light. But thanks to the support of my parents who have always believed in me, I managed to overcome them."" (ginnasticando-it, 5 Feb 2023)","Before a competition she listens to music so it gives her the right energy. </p><p>Before mounting the apparatus she repeats her coach's advice and tries to isolate herself from everything that surrounds her, concentrating only on the routine",0
1560761,ANDREOLI A,Female,Athlete,ITA,Italy,Italy,0,0.0,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",06-06-2006,Athlete,"National/Personal: Enrico Casella (ITA).<br>Personal: Marco Campodonico (ITA), Monica Bergamelli (ITA)",,,0
1560762,ESPOSITO M,Female,Athlete,ITA,Italy,Italy,0,0.0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",02-11-2006,Athlete,Personal: Enrico Caselli (ITA),Her parents,,0
1560780,CARUCCI N,Male,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Men's Double Sculls""]",22-02-2001,"Athlete, police officer",National: Andrea Coppola (ITA),,,0
1560781,RAMBALDI L,Male,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Men's Quadruple Sculls""]",09-12-1994,Athlete,Personal: Rocco Pecoraro (ITA),,"""Before each event I try to repeat things that made me feel better during training so I can perform at my best. I try to get to the rowing venue at least two hours in advance.""",0
1560782,CAPPONI E,Male,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Women's Eight""]",07-01-2001,Athlete,National: Stefano Fraquelli (ITA),,,0
1560783,CODATO A,Female,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Women's Eight""]",26-09-2003,"Athlete, student",National: Stefano Fraquelli (ITA),,,0
1560788,PELACCHI G,Female,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Women's Eight""]",06-04-1998,Athlete,National: Stefano Fraquelli (ITA),,,0
1560793,KOHL N,Male,Athlete,ITA,Italy,Italy,0,0.0,['Rowing'],"[""Men's Four""]",07-10-1998,Athlete,National: Andrea Coppola (ITA),,,0
1560988,HALL C,Male,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",08-09-1995,"Athlete, security engineer","National: Naomi Folkard (GBR), Nicky Hunt (GBR)",,,0
1560989,HALL T,Male,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",17-09-1990,"Athlete, coach","National: Naomi Folkard (GBR), Nicky Hunt (GBR)",,,0
1560990,HAVERS M,Female,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team""]",02-12-2007,"Athlete, student","National: Naomi Folkard (GBR), Nicky Hunt (GBR).<br>Personal: Tony Gray",,,0
1560991,HEALEY P,Female,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team""]",07-03-2005,"Athlete, student","National: Naomi Folkard (GBR), Nicky Hunt (GBR)",,,0
1561000,PITMAN B,Female,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team"", 'Mixed Team']",13-03-1997,Athlete,"National: Naomi Folkard (GBR), Nicky Hunt (GBR).<br>Personal: Gary Kinghorn (GBR), her father",,,0
1561003,WISE A,Male,Athlete,GBR,Great Britain,Great Britain,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team"", 'Mixed Team']",17-08-2000,Athlete,"National: Naomi Folkard (GBR), Nicky Hunt (GBR)",,,0
1561138,VIERU D,Male,Athlete,MDA,Republic of Moldova,Republic of Moldova,0,0.0,['Judo'],['Men -66 kg'],10-03-1996,Athlete,Valeriu Duminica (MDA),,"""Victory loves preparation."" (Athlete Instagram)",0
1561149,MARINIC M,Male,Athlete,CRO,Croatia,Croatia,0,0.0,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",24-12-1990,Athlete,"Personal: Stjepan Perestegi (CRO), 1992 Olympian in C1",,,0
1561237,CARDOSO A,Female,Athlete,BRA,Brazil,Brazil,167,0.0,['Handball'],['Women'],29-10-1990,Athlete,National: Cristiano Silva (BRA).<br>Club: Bojana Popovic (MNE),,,1
1561239,BOLZAN AC,Female,Athlete,BRA,Brazil,Brazil,177,0.0,['Handball'],['Women'],15-07-1996,Athlete,National: Cristiano Silva (BRA),,,1
1561242,ARENHART B,Female,Alternate Athlete,BRA,Brazil,Brazil,182,0.0,['Handball'],['Women'],04-10-1986,Athlete,National: Cristiano Silva (BRA).<br>Club: Dragan Adzic (MNE),,,1
1561243,de PAULA B,Female,Athlete,BRA,Brazil,Brazil,170,0.0,['Handball'],['Women'],26-09-1996,Athlete,National: Cristiano Silva (BRA).<br>Club: Per Johansson (SWE),Her mother,,1
1561248,BITOLO G,Female,Athlete,BRA,Brazil,Brazil,182,0.0,['Handball'],['Women'],01-04-1999,Athlete,National: Cristiano Silva (BRA).<br>Club: Suso Gallardo (ESP),,,1
1561249,MORESCHI G,Female,Athlete,BRA,Brazil,Brazil,190,0.0,['Handball'],['Women'],08-07-1994,Athlete,National: Cristiano Silva (BRA).<br>Club: Jakob Vestergaard (DEN),,,1
1561250,GUARIEIRO G,Female,Athlete,BRA,Brazil,Brazil,175,0.0,['Handball'],['Women'],24-07-1995,Athlete,National: Cristiano Silva (BRA).<br>Club: Dolo Martin (ESP),,,1
1561253,QUINTINO J,Female,Athlete,BRA,Brazil,Brazil,172,0.0,['Handball'],['Women'],17-04-1991,Athlete,National: Cristiano Silva (BRA).<br>Club: Jan Leslie (DEN),,,1
1561255,LOPES J,Female,Athlete,BRA,Brazil,Brazil,177,0.0,['Handball'],['Women'],28-07-2000,Athlete,National: Cristiano Silva (BRA).<br>Club: Carlos Herrera (ESP),,,1
1561256,ROSA K,Female,Athlete,BRA,Brazil,Brazil,178,0.0,['Handball'],['Women'],25-01-2004,Athlete,National: Cristiano Silva (BRA).<br>Club: Joaquin Rocamora (ESP),,,1
1561257,ARAUJO L,Female,Athlete,BRA,Brazil,Brazil,167,0.0,['Handball'],['Women'],01-07-1992,Athlete,National: Cristiano Silva (BRA).<br>Club: Andrei Popescu (ROU),,,1
1561261,AROUNIAN M,Female,Athlete,BRA,Brazil,Brazil,184,0.0,['Handball'],['Women'],07-01-2000,Athlete,National: Cristiano Silva (BRA).<br>Club: Miguel Angel Penas (ESP),,,1
1561264,FERNANDES M,Female,Athlete,BRA,Brazil,Brazil,165,0.0,['Handball'],['Women'],04-01-1996,Athlete,National: Cristiano Silva (BRA).<br>Club: Imanol Alvarez (ESP),,,1
1561269,MATIELI P,Female,Athlete,BRA,Brazil,Brazil,168,0.0,['Handball'],['Women'],08-11-1988,Athlete,National: Cristiano Silva (BRA).<br>Club: Bozena Karkut (POL),,,1
1561272,de ARRUDA R,Female,Athlete,BRA,Brazil,Brazil,180,0.0,['Handball'],['Women'],18-02-1999,Athlete,National: Cristiano Silva (BRA).<br>Club: Florentin Constantin Pera (ROU),,,1
1561274,VIEIRA S,Female,Athlete,BRA,Brazil,Brazil,183,0.0,['Handball'],['Women'],07-10-1991,Athlete,National: Cristiano Silva (BRA).<br>Club: Birol Unsal (TUR),"Her first coach, Flavio Tinoco",,1
1561276,ARAUJO FROSSARD T,Female,Athlete,BRA,Brazil,Brazil,183,0.0,['Handball'],['Women'],16-05-1994,Athlete,National: Cristiano Silva (BRA).<br>Club: Florentin Constantin Pera (ROU),,,1
1561303,SEARE D,Male,Athlete,ERI,Eritrea,Eritrea,170,0.0,['Athletics'],"[""Men's 5000m""]",29-12-2004,Athlete,,,,1
1561316,GRAMBUSCH T,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],04-08-1995,Athlete,Club: Pasha Gademan (NED)<br>National: Andre Henning (GER),,,0
1561318,WELLEN N,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],14-12-1994,"Athlete, sport soldier",Club: Ronan Gormley (IRL)<br>National: Andre Henning (GER),His family,,0
1561319,GRAMBUSCH M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],04-11-1992,"Athlete, business owner, student",Club: Pasha Gademan (NED)<br>National: Andre Henning (GER),,,0
1561320,MILTKAU M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],18-08-1990,Athlete,National: Andre Henning (GER),,,0
1561321,MUELLER M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],03-04-1992,Athlete,Club: Robert Tigges (NED)<br>National: Andre Henning (GER),,,0
1561322,RUEHR C,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],19-12-1993,"Athlete, student",Coach: Pasha Gademan (NED)<br>National: Andre Henning (GER),,,0
1561323,WINDFEDER L,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],11-05-1995,Athlete,Club: Tobias Matania (GER)<br>National: Andre Henning (GER),,,0
1561324,ZWICKER M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],27-02-1987,Athlete,Club: Stan Huijsmans  (NED)<br>National: Andre Henning (GER),,,0
1561325,GROSSE J,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],07-01-1997,"Athlete, student",Club: Pasha Gademan (NED)<br>National: Andre Henning (GER),His father and coach Andre Henning,Always puts on his right shoe first,0
1561329,HUSE V,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],24-10-1995,"Athlete, student",National: Valentin Altenburg (GER),,,0
1561330,LORENZ N,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],12-03-1997,Athlete,National: Valentin Altenburg (GER),Her parents,,0
1561332,ORUZ S,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],05-02-1997,"Athlete, doctor",National: Valentin Altenburg (GER),,,0
1561334,PIEPER C,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],31-08-1994,"Athlete, retail marketing specialist",National: Valentin Altenburg.<br>Club: Robbert-Jan de Vos,,,0
1561339,SCHROEDER A,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],11-09-1994,"Athlete, psychologist",National: Valentin Altenburg (GER),,,0
1561341,STAPENHORST C,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],15-06-1995,Athlete,National: Valentin Altenburg (GER),Her brothers,,0
1561343,WORTMANN A,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],21-10-1996,"Athlete, student",National: Valentin Altenburg (GER),,,0
1561348,WENZEL B,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],31-03-1997,Athlete,National: Valentin Altenburg (GER),,,0
1561350,HORN K,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],12-02-1995,Athlete,National: Valentin Altenburg (GER),,,0
1561352,KUBALSKI N,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],03-09-1993,"Athlete, controller",National: Valentin Altenburg (GER),,,0
1561360,KAUFMANN PP,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],21-06-1996,Athlete,National: Andre Henning (GER),,,0
1561362,PRINZ T,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],07-07-1998,Athlete,Club: Pasha Gademan (NED)<br>National: Andre Henning (GER),,,0
1561365,HINRICHS T,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],17-09-1999,"Athlete, student",Club: Andrew Enrich (ESP) <br>National: Andre Henning (GER),,,0
1561374,HELLWIG M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],23-10-1997,"Athlete, sport soldier, student",,,,0
1561377,MUELLER H,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],18-05-2000,Athlete,Club: Benedikt Schmidt-Busse (GER)<br>National: Andre Henning (GER),,,0
1561381,WEIGAND J,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],20-04-2000,Athlete,Club: Andrew Enrich (ESP) <br>National: Andre Henning (GER),,,0
1561386,LUDWIG M,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],14-09-2001,"Athlete, student, sport soldier",Club: Tobias Matania (GER)<br>National: Andre Henning (GER),,,0
1561393,DAVIDSMEYER E,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],30-03-1999,"Athlete, student",,,,0
1561395,KURZ S,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],20-05-2000,Athlete,National: Valentin Altenburg (GER),,,0
1561397,MICHEEL L,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],29-04-1998,"Athlete, student",National: Valentin Altenburg (GER),,,0
1561398,NOLTE L,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],05-02-2001,Athlete,National: Valentin Altenburg (GER),,,0
1561399,ZIMMERMANN S,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],15-06-1999,"Athlete, student",Club: Teun de Nooijer (NED)<br>National: Valentin Altenburg (GER),,,0
1561402,DANNEBERG JP,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],08-11-2002,"Athlete, student",National: Andre Henning (GER).<br>Club: Pasha Gademan (NED),,,0
1561405,FLESCHUETZ J,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],23-10-2002,"Athlete, student",National: Valentin Altenburg (GER),,,0
1561408,WEIDEMANN L,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],15-09-2003,Athlete,National: Valentin Altenburg (GER),,,0
1561409,WIEDERMANN F,Female,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Women'],28-01-2002,Athlete,National: Valentin Altenburg (GER),,,0
1561413,PEILLAT G,Male,Athlete,GER,Germany,Germany,0,0.0,['Hockey'],['Men'],12-08-1992,Athlete,Club: Andrew Enrich (ESP) <br>National: Andre Henning (GER),,,0
1561430,MEBRAHTU M,Male,Athlete,ERI,Eritrea,Eritrea,173,0.0,['Athletics'],"[""Men's 10,000m""]",21-09-2003,Athlete,,,,1
1561708,DANIEL R,Female,Athlete,ERI,Eritrea,Eritrea,168,0.0,['Athletics'],"[""Women's 10,000m""]",16-11-2001,Athlete,,,,1
1561770,SEIDLER P,Male,Athlete,NAM,Namibia,Namibia,0,0.0,['Marathon Swimming'],"[""Men's 10km""]",25-03-1998,Athlete,"Club: Daniel Seidler (NAM), his brother",Family,,0
1561773,TRAJKOVIC M,Male,Athlete,CYP,Cyprus,Cyprus,188,0.0,['Athletics'],"[""Men's 110m Hurdles""]",17-03-1992,Athlete,Personal: Antonis Giannoulakis (GRE),Wife Niki,,1
1561789,TORRES G,Female,Athlete,PUR,Puerto Rico,United States,152,0.0,['Athletics'],"[""Women's 100m""]",26-03-2003,"Athlete, student",Personal: Luis Lopez (PUR),,,1
1561820,FOTOPOULOU O,Female,Athlete,CYP,Cyprus,Cyprus,163,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",20-12-1996,Athlete,Personal: Konstantinos Vogiatzakis (GRE),,,1
1561939,FERREIRA J,Female,Athlete,MOZ,Mozambique,Mozambique,0,0.0,['Judo'],['Women -52 kg'],16-12-1997,"Athlete, informatics and telecommunications engineer, working in business continuity management",Club and national: Edson Madeira (MOZ),"""My mother, because she's a very strong woman, a fighter and she is my best friend."" (Athlete, 21 Jun 2024)",,0
1561941,UKPESERAYE E,Female,Athlete,NGR,Nigeria,Nigeria,0,0.0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Keirin"", ""Women's Sprint""]",21-03-1999,Athlete,,"Her parents. ""I lost my parents some time ago. My mom supported me. If not for her, I might not be where I am today because she allowed me to stay somewhere else at a a young age to learn cycling. Sometimes I would have bruises but she still supported me, my dad also."" (punchng.com, 5 Mar 2023)",,0
1561962,GARIBAY H,Male,Athlete,BOL,Bolivia,Bolivia,160,0.0,['Athletics'],"[""Men's Marathon""]",09-07-1988,Athlete,Personal: Javier Avila (BOL),,,1
1562026,PINEIRO I,Male,Athlete,PUR,Puerto Rico,United States,201,0.0,['Basketball'],['Men'],02-02-1995,Athlete,National: Nelson Colon (PUR).<br>Club: Luis Guil (ESP),,,1
1562033,TORO A,Male,Athlete,PUR,Puerto Rico,United States,202,0.0,['Basketball'],['Men'],28-10-1997,Athlete,National: Nelson Colon (PUR).<br>Club: Martins Gulbis (LAT),,,1
1562077,GILL S,Male,Athlete,BIZ,Belize,Belize,175,0.0,['Athletics'],"[""Men's 100m""]",09-04-1993,Athlete,,,,1
1562085,DONU S,Female,Athlete,FIJ,Fiji,Fiji,176,76.0,['Rugby Sevens'],['Women'],03-03-1996,Athlete,National: Saiasi Fuli (FIJ),Her sister,,2
1562091,DAVEUA R,Female,Athlete,FIJ,Fiji,Fiji,172,73.0,['Rugby Sevens'],['Women'],30-05-1992,"Athlete, correction services officer",National: Saiasi Fuli (FIJ),,,2
1562093,DELAIWAU I,Female,Athlete,FIJ,Fiji,Fiji,163,65.0,['Rugby Sevens'],['Women'],01-06-2000,Athlete,National: Saiasi Fuli (FIJ),Her father Jese Nailabo,,2
1562097,BULEKI AV,Female,Athlete,FIJ,Fiji,Fiji,176,79.0,['Rugby Sevens'],['Women'],23-10-2000,Athlete,National: Saiasi Fuli (FIJ),,,2
1562106,DITAVUTU V,Female,Athlete,FIJ,Fiji,Fiji,173,75.0,['Rugby Sevens'],['Women'],07-09-1999,Athlete,National: Saiasi Fuli (FIJ),,,2
1562117,RATULU V,Male,Athlete,FIJ,Fiji,Fiji,0,0.0,['Sailing'],"[""Men's Dinghy""]",10-03-2000,Athlete,Personal: Geoff Taylor (FIJ).<br>National: Ian Neely (FIJ),,,0
1562121,McCUTCHEON A,Female,Athlete,FIJ,Fiji,Fiji,0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",05-10-2009,Athlete,,,,0
1562136,ALI F,Female,Athlete,MDV,Maldives,Maldives,0,0.0,['Table Tennis'],"[""Women's Singles""]",14-09-2007,,,,,0
1562157,ABDULLAEV G,Male,Athlete,UZB,Uzbekistan,Uzbekistan,0,0.0,['Wrestling'],"[""Men's Freestyle 57kg""]",11-11-1998,Athlete,Personal: Abdurauf Bazarbaev (UZB),,,0
1562164,JAMALOV RS,Male,Athlete,UZB,Uzbekistan,Uzbekistan,0,0.0,['Wrestling'],"[""Men's Freestyle 74kg""]",01-06-1998,Athlete,,,,0
1562175,SHAPIEV J,Male,Athlete,UZB,Uzbekistan,Uzbekistan,0,0.0,['Wrestling'],"[""Men's Freestyle 86kg""]",20-04-1997,,,,,0
1562208,HUSSEN A,Male,Athlete,EGY,Egypt,Egypt,0,0.0,['Wrestling'],"[""Men's Freestyle 74kg""]",26-08-1997,Athlete,,,,0
1562218,ABDELMOTTALEB D,Male,Athlete,EGY,Egypt,Egypt,0,0.0,['Wrestling'],"[""Men's Freestyle 125kg""]",02-05-1993,"Athlete, police officer",,,,0
1562222,HUSSEIN F,Female,Athlete,EGY,Egypt,Egypt,0,0.0,['Rhythmic Gymnastics'],['Group All-Around'],07-02-2006,Athlete,"Personal, National: Noha Hossam, Mayar Ragab","Olga Odery, her coach when she competed as an individual","Before a competition, she repeats her routines in her head and listens to music",0
1562224,MOHAMED G,Male,Athlete,EGY,Egypt,Egypt,0,0.0,['Wrestling'],"[""Men's Freestyle 57kg""]",24-02-1999,Athlete,,,,0
1562239,SCHMIRL A,Male,Athlete,AUT,Austria,Austria,0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",19-09-1989,Military athlete,National: Hubert Bichler (GER),His family and friends,,0
1562240,STEINER S,Female,Athlete,AUT,Austria,Austria,0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",07-05-1982,Soldier,Personal: Franz Steiner (AUT) - her father,,,0
1562241,STREMPFL M,Male,Athlete,AUT,Austria,Austria,0,0.0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",01-08-1984,"Cook, instructor, athlete",Natioal: Hubert Bichler (GER).<br>Personal: Wolfram Jun Waibel (AUT),,,0
1562242,THUM A,Male,Athlete,AUT,Austria,Austria,0,0.0,['Shooting'],['50m Rifle 3 Positions Men'],20-01-1999,Athlete,National: Hubert Bichler (GER),"His first coach, Christian Planer (AUT), bronze medallist in 50m rifle 3 positions at the Athens 2004 Olympic Games",,0
